Release,LOC,#Parameters,#Authors,#Revisions,StmtAdded,StmtDeleted,MaxChurn,AvgChurn,#Branches,NestingDepth,NFix,NSmells,Buggy
3,27,1,1,2,27,0,25,13.5,7,3,0,0,no
3,31,1,2,4,31,0,18,7.75,4,2,1,0,no
3,136,2,4,12,159,23,77,15.166667,33,5,2,0,yes
3,9,1,2,2,9,2,9,5.5,3,1,0,0,no
3,13,0,2,6,44,35,28,13.166667,2,1,0,0,no
3,22,2,2,5,69,51,44,24,5,3,0,0,no
3,39,1,2,3,39,0,33,13,15,3,0,0,no
3,3,0,1,1,3,0,3,3,1,1,0,0,no
3,4,0,1,1,4,0,4,4,1,1,0,0,no
3,16,1,2,7,16,0,6,2.285714,0,0,0,0,no
3,27,0,2,3,27,0,24,9,6,5,0,0,no
3,8,0,1,1,8,0,8,8,2,4,0,0,no
3,83,1,2,2,83,0,83,41.5,18,5,0,0,no
3,31,0,2,2,31,0,31,15.5,7,3,0,0,no
3,33,0,4,8,41,8,31,6.125,6,4,0,0,no
3,21,1,3,7,25,4,14,4.142857,8,5,0,0,no
3,26,7,2,4,26,0,22,6.5,3,3,1,0,no
3,24,5,1,1,24,0,24,24,2,2,0,0,no
3,26,4,2,3,48,0,26,16,3,3,0,0,no
3,7,0,2,3,7,0,4,2.333333,1,1,1,0,no
3,15,2,4,5,15,0,7,3,8,3,1,0,no
3,26,4,4,5,26,0,22,5.2,8,4,1,0,no
3,1,0,1,1,1,0,1,1,0,0,0,0,no
3,47,0,1,2,47,0,27,23.5,12,4,0,0,no
3,26,2,1,1,26,0,26,26,11,3,0,0,no
3,60,0,1,1,60,0,60,60,9,5,0,0,no
3,31,2,1,1,31,0,31,31,7,4,0,0,no
3,14,0,1,1,14,0,14,14,6,4,0,0,no
3,32,0,1,1,32,0,32,32,6,3,0,0,no
3,33,0,2,3,36,3,36,13,5,3,0,0,no
3,42,0,1,1,42,0,42,42,10,3,0,0,no
3,34,1,1,1,34,0,34,34,8,4,0,0,yes
3,19,1,2,3,19,0,19,6.333333,4,2,0,0,no
3,35,4,1,1,35,0,35,35,11,3,0,0,yes
3,34,1,1,1,34,0,34,34,9,2,0,0,yes
3,7,2,1,1,7,0,7,7,5,5,0,0,no
3,14,1,1,1,14,0,14,14,9,3,0,0,no
3,17,1,2,2,17,0,9,8.5,4,3,0,0,no
3,29,2,2,2,29,0,29,14.5,7,4,0,0,yes
3,4,1,1,1,4,0,4,4,0,0,0,0,no
3,5,1,1,1,5,0,5,5,1,1,0,0,no
3,15,7,1,1,15,0,15,15,3,1,0,0,no
3,14,1,1,1,14,0,14,14,4,1,0,0,yes
3,15,1,3,3,15,0,14,5,2,1,0,0,yes
3,1,0,1,1,1,0,1,1,0,0,0,0,no
3,30,0,2,2,30,0,30,15,16,2,0,0,no
3,34,3,1,1,34,0,34,34,9,2,0,0,no
3,27,2,3,3,27,0,23,9,9,5,0,0,no
3,30,4,1,3,30,0,27,10,10,7,0,0,no
3,11,6,2,4,15,4,11,4.75,5,2,0,0,no
3,4,6,2,3,4,0,4,1.333333,1,1,0,0,no
3,7,4,2,4,23,16,20,9.75,1,2,0,0,no
3,25,2,1,2,25,0,22,12.5,7,2,0,0,yes
3,1,7,1,1,1,0,1,1,0,0,0,0,no
3,46,3,1,3,47,1,47,16,11,5,0,0,no
3,22,1,1,1,22,0,22,22,10,4,0,0,no
3,9,0,1,1,9,0,9,9,1,1,0,0,no
3,35,2,1,2,35,0,25,17.5,9,3,0,0,no
3,8,2,1,1,8,0,8,8,3,2,0,0,no
3,1,7,1,1,1,0,1,1,0,0,0,0,no
3,25,7,1,1,25,0,25,25,7,3,0,0,no
3,41,2,2,5,41,0,21,8.2,18,18,0,0,no
3,6,1,1,4,6,2,4,2,2,1,0,0,no
3,11,0,1,4,11,2,9,3.25,3,1,0,0,no
3,12,0,1,4,12,3,7,3.75,2,1,0,0,no
3,22,2,1,4,22,4,17,6.5,5,3,0,0,no
3,10,1,1,2,10,0,6,5,3,2,0,0,no
3,10,1,1,1,10,0,10,10,3,2,0,0,no
3,25,1,1,2,25,0,15,12.5,8,3,0,0,no
3,3,0,1,1,3,0,3,3,1,1,0,0,no
3,4,0,1,1,4,0,4,4,1,1,0,0,no
3,36,1,1,3,36,0,30,12,15,2,0,0,no
3,3,0,1,1,3,0,3,3,1,1,0,0,no
3,10,1,1,2,10,0,6,5,3,2,0,0,no
3,10,1,1,2,10,0,6,5,3,2,0,0,no
3,10,1,1,2,10,0,6,5,3,2,0,0,no
3,10,1,1,2,10,0,6,5,3,2,0,0,no
3,10,1,1,2,10,0,6,5,3,2,0,0,no
3,10,1,1,2,10,0,6,5,3,2,0,0,no
3,10,1,1,1,10,0,10,10,3,2,0,0,no
3,10,1,1,1,10,0,10,10,3,2,0,0,no
3,18,1,2,6,18,0,8,3,8,1,0,0,no
3,20,1,2,2,20,0,18,10,9,1,0,0,no
3,10,1,1,2,10,0,6,5,3,2,0,0,no
3,10,1,1,1,10,0,10,10,3,2,0,0,no
3,10,1,1,1,10,0,10,10,3,2,0,0,no
3,10,1,1,1,10,0,10,10,3,2,0,0,no
3,10,1,1,2,10,0,6,5,3,2,0,0,no
3,58,1,2,14,58,0,30,4.142857,0,0,0,0,no
3,10,1,1,1,10,0,10,10,2,2,0,0,no
3,6,1,1,1,6,0,6,6,2,1,0,0,no
3,3,1,1,1,3,0,3,3,0,0,0,0,no
3,10,1,1,1,10,0,10,10,2,1,0,0,no
3,4,0,1,1,4,0,4,4,2,2,0,0,no
3,53,1,1,3,53,0,29,17.666667,13,4,0,0,no
3,30,0,1,3,90,60,74,50,6,3,0,0,no
3,13,3,1,1,13,0,13,13,6,2,0,0,yes
3,24,0,1,2,24,0,24,12,8,3,0,0,no
3,45,1,1,1,45,0,45,45,13,6,0,0,no
3,35,1,1,1,35,0,35,35,6,4,0,0,no
3,34,1,1,1,34,0,34,34,6,4,0,0,no
3,8,0,1,1,8,0,8,8,0,0,0,0,no
3,22,1,3,3,22,0,22,7.333333,1,1,0,0,no
3,14,1,2,2,14,0,14,7,1,1,0,0,no
3,5,0,1,1,5,0,5,5,0,0,0,0,no
3,14,2,1,1,14,0,14,14,1,1,0,0,no
3,1,0,1,1,1,0,1,1,0,0,0,0,no
3,1,0,1,1,1,0,1,1,0,0,0,0,no
3,2,8,1,1,2,0,2,2,0,0,0,0,no
3,76,2,3,10,91,15,33,10.6,9,2,0,0,no
3,49,2,1,7,64,15,39,11.285714,7,2,0,0,no
3,30,3,1,2,30,0,19,15,10,7,0,0,no
3,26,2,1,2,40,14,40,27,8,3,0,0,no
3,35,0,1,1,35,0,35,35,6,3,0,0,no
3,1,6,1,1,1,0,1,1,0,0,0,0,no
3,18,6,1,1,18,0,18,18,4,3,0,0,no
3,33,6,1,1,33,0,33,33,5,3,0,0,no
3,1,6,1,1,1,0,1,1,0,0,0,0,no
3,27,6,1,1,27,0,27,27,7,4,0,0,yes
3,47,3,1,3,47,0,47,15.666667,12,3,0,0,no
3,42,4,1,3,42,0,42,14,12,3,0,0,no
3,11,0,3,3,11,0,6,3.666667,3,2,0,0,no
3,33,0,2,5,33,0,30,6.6,3,2,0,0,no
3,9,0,1,1,9,0,9,9,1,1,0,0,no
3,19,1,2,2,19,0,16,9.5,6,3,0,0,no
3,7,2,2,2,8,1,8,4.5,3,1,0,0,no
3,59,3,3,7,60,1,53,8.714286,12,3,0,0,no
3,32,4,2,4,25,0,18,6.25,7,3,0,0,no
3,35,0,2,3,25,19,25,14.666667,7,3,0,0,no
3,64,1,1,2,64,0,64,32,15,3,0,0,no
3,31,4,4,6,31,0,11,5.166667,7,2,0,0,no
3,30,2,1,1,30,0,30,30,6,2,0,0,no
3,44,4,1,2,44,0,41,22,7,2,0,0,no
3,32,7,2,3,32,0,31,10.666667,5,1,0,0,no
3,39,1,2,2,39,0,39,19.5,7,4,0,0,no
3,64,7,2,2,64,0,58,32,13,5,0,0,no
3,10,1,1,1,10,0,10,10,1,1,0,0,no
3,32,2,3,4,32,0,29,8,5,3,0,0,no
3,35,0,3,3,14,0,11,4.666667,8,3,0,0,no
3,53,5,2,4,53,0,50,13.25,13,3,0,0,no
3,17,0,3,6,20,1,18,3.5,8,3,0,0,no
3,1,6,1,1,1,0,1,1,0,0,0,0,no
3,1,6,1,1,1,0,1,1,0,0,0,0,no
3,37,1,2,4,37,0,29,9.25,16,5,0,0,no
3,1,6,1,1,1,0,1,1,0,0,0,0,no
3,1,6,1,1,1,0,1,1,0,0,0,0,no
3,33,3,3,3,33,0,26,11,3,2,0,0,no
3,38,0,1,2,38,0,38,19,5,2,0,0,no
3,31,2,1,1,26,0,26,26,5,2,0,0,no
3,34,3,1,1,34,0,34,34,4,1,0,0,no
3,16,1,1,1,16,0,16,16,8,4,0,0,no
3,33,3,1,1,33,0,33,33,5,2,0,0,yes
3,32,3,2,2,33,1,33,17,8,4,0,0,yes
3,31,0,2,2,31,0,27,15.5,7,3,0,0,yes
3,33,3,2,2,33,0,26,16.5,6,2,0,0,yes
3,15,7,1,1,15,0,15,15,3,1,0,0,no
4,69,1,1,3,69,0,61,23,5,1,1,0,no
4,50,3,1,1,50,0,50,50,11,5,0,0,no
4,88,1,2,3,88,0,84,29.333333,20,7,0,0,no
4,50,0,1,2,6,4,6,5,11,3,0,0,no
4,117,1,3,6,119,2,89,20.166667,16,3,0,0,no
4,26,6,3,3,26,0,25,8.666667,3,2,0,0,no
4,15,1,2,2,15,0,15,7.5,4,2,0,0,no
4,108,1,3,5,114,6,81,24,23,5,0,0,no
4,38,0,4,9,56,55,43,12.333333,10,5,1,0,no
4,52,1,2,4,52,0,41,13,16,4,2,0,no
4,36,0,3,6,75,39,62,19,8,5,3,0,no
4,32,3,2,2,32,0,23,16,8,5,1,0,no
4,26,0,2,3,26,0,26,8.666667,7,4,0,0,no
4,12,2,2,4,14,2,8,4,1,1,0,0,no
4,15,2,1,2,15,0,12,7.5,1,1,1,0,no
4,27,3,1,1,27,0,27,27,10,4,0,0,no
4,15,1,3,4,15,0,14,3.75,1,1,2,0,no
4,28,1,4,5,28,0,11,5.6,8,2,1,0,no
4,14,2,1,1,14,0,14,14,3,2,0,0,no
4,16,1,1,1,16,0,16,16,3,2,0,0,no
4,13,1,1,1,13,0,13,13,2,1,0,0,no
4,28,3,2,2,29,1,29,15,3,2,1,0,yes
4,42,2,1,2,42,0,40,21,15,6,0,0,no
4,11,1,1,2,11,0,9,5.5,5,3,1,0,no
4,12,0,1,2,12,0,9,6,2,1,1,0,no
4,22,1,1,1,22,0,22,22,6,3,0,0,no
4,18,0,2,3,19,1,19,6.666667,4,3,1,0,yes
4,10,2,3,3,10,0,10,3.333333,1,3,0,0,no
4,19,1,2,3,19,0,17,6.333333,4,3,2,0,no
4,17,1,2,3,17,0,17,5.666667,4,3,1,0,no
4,12,2,2,5,13,1,10,2.8,3,2,1,0,no
4,34,3,3,4,34,0,31,8.5,7,2,0,0,yes
4,37,2,1,2,37,0,36,18.5,8,2,0,0,no
4,22,1,1,4,22,0,19,5.5,8,4,1,0,no
4,30,2,1,1,30,0,30,30,9,3,0,0,no
4,13,2,2,2,13,0,12,6.5,5,4,1,0,no
4,46,1,3,5,46,0,40,9.2,9,4,2,0,no
4,21,1,3,4,21,0,17,5.25,8,6,1,0,no
4,41,1,1,2,41,0,41,20.5,7,3,0,0,no
4,21,0,2,3,21,0,17,7,5,4,0,0,no
4,29,3,1,1,29,0,29,29,6,3,0,0,no
4,51,0,3,5,51,0,46,10.2,12,6,2,0,yes
4,10,1,1,2,10,0,10,5,0,0,0,0,no
4,30,1,2,5,30,0,18,6,11,5,1,0,no
4,60,1,2,4,61,1,53,15.5,17,4,2,0,yes
4,43,2,2,3,43,0,37,14.333333,12,5,2,0,no
4,36,1,1,1,36,0,36,36,11,5,0,0,no
4,19,0,2,3,19,0,10,6.333333,12,9,0,0,no
4,4,0,1,1,4,0,4,4,1,2,0,0,no
4,26,0,1,1,26,0,26,26,10,6,0,0,yes
4,6,1,1,1,6,0,6,6,2,2,0,0,no
4,27,1,1,1,27,0,27,27,8,4,0,0,yes
4,47,1,2,8,47,0,33,5.875,22,1,0,0,yes
4,49,1,2,8,49,0,35,6.125,23,1,0,0,yes
4,1,6,4,4,6,5,5,2.75,0,0,2,0,no
4,3,7,1,1,3,0,3,3,1,1,0,0,yes
4,1,2,1,1,1,0,1,1,0,0,0,0,no
4,16,0,2,6,17,1,8,3,5,2,2,0,yes
4,97,4,2,6,106,9,77,19.166667,18,5,0,0,no
4,92,3,3,4,96,91,96,46.75,18,5,0,0,no
4,41,3,4,4,41,0,40,10.25,10,4,1,0,yes
4,15,6,1,1,15,0,15,15,0,0,0,0,no
4,45,2,1,4,46,1,45,11.75,10,3,0,0,yes
4,32,4,1,1,32,0,32,32,5,1,0,0,no
4,34,4,1,1,34,0,34,34,3,2,0,0,no
4,52,3,3,6,53,1,26,9,6,3,1,0,yes
4,48,0,4,8,27,25,19,6.5,6,3,1,0,yes
4,23,6,3,5,28,5,25,6.6,5,2,2,0,yes
4,42,2,3,7,43,1,33,6.285714,9,2,2,0,no
4,27,1,2,7,19,0,16,2.714286,16,3,2,0,no
4,57,2,2,3,57,0,37,19,13,3,0,0,yes
4,1,0,1,1,1,0,1,1,0,0,0,0,no
4,24,5,3,7,26,2,18,4,12,3,2,0,yes
4,1,0,1,1,1,0,1,1,0,0,0,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
4,15,6,2,3,16,1,15,5.666667,3,1,0,0,no
4,43,2,2,2,44,1,44,22.5,4,2,0,0,yes
4,39,4,1,3,6,0,4,2,4,2,1,0,no
4,18,6,1,1,18,0,18,18,2,1,0,0,no
4,25,6,1,1,25,0,25,25,4,1,0,0,no
4,17,1,2,3,18,1,18,6.333333,5,2,0,0,no
4,40,2,2,3,64,24,63,29.333333,15,3,0,0,no
4,4,0,1,1,4,0,4,4,2,2,0,0,no
4,41,2,1,1,41,0,41,41,5,2,0,0,yes
4,37,4,1,1,37,0,37,37,5,2,0,0,no
4,5,6,1,1,5,0,5,5,0,0,0,0,no
4,33,6,1,1,33,0,33,33,6,3,0,0,no
4,23,6,1,1,23,0,23,23,4,1,0,0,no
4,31,0,1,2,31,0,31,15.5,12,4,0,0,no
4,5,2,1,1,5,0,5,5,0,0,0,0,no
4,33,2,1,4,33,0,33,8.25,9,6,0,0,no
4,24,1,1,2,24,0,15,12,8,5,0,0,no
4,42,3,1,4,42,0,34,10.5,10,4,0,0,no
4,19,0,1,4,19,0,18,4.75,9,3,0,0,no
4,12,1,1,2,12,0,12,6,4,2,0,0,no
4,11,0,1,2,11,0,11,5.5,4,2,0,0,no
4,1,7,1,1,1,0,1,1,0,0,0,0,no
4,6,8,1,1,6,0,6,6,0,0,0,0,no
4,28,6,1,1,28,0,28,28,15,3,0,0,no
4,18,3,1,1,18,0,18,18,8,1,0,0,no
4,19,1,2,2,19,0,16,9.5,6,3,1,0,no
4,16,8,2,3,16,0,9,5.333333,2,1,2,0,no
4,16,6,2,3,16,0,9,5.333333,2,1,2,0,no
4,24,1,3,4,24,0,24,6,3,1,0,0,no
4,10,0,2,2,10,0,10,5,1,2,0,0,no
4,27,3,2,2,20,0,17,10,4,2,0,0,no
4,27,3,2,2,27,6,27,16.5,5,2,0,0,no
4,4,0,1,1,4,0,4,4,1,1,0,0,no
4,9,1,1,1,9,0,9,9,1,1,0,0,no
4,27,2,2,2,27,0,27,13.5,8,2,0,0,no
4,69,2,1,1,69,0,69,69,20,4,0,0,no
4,7,0,2,4,11,9,11,5,4,3,1,0,no
4,27,1,1,2,27,0,25,13.5,7,3,0,0,no
4,31,1,2,4,31,0,18,7.75,4,2,1,0,no
4,9,1,2,2,9,2,9,5.5,3,1,1,0,no
4,13,0,2,6,44,35,28,13.166667,2,1,1,0,no
4,22,2,2,5,69,51,44,24,5,3,1,0,no
4,39,1,2,3,39,0,33,13,15,3,1,0,no
4,3,0,1,1,3,0,3,3,1,1,1,0,no
4,4,0,1,1,4,0,4,4,1,1,1,0,no
4,16,1,2,7,16,0,6,2.285714,0,0,1,0,no
4,33,0,4,8,41,8,31,6.125,6,4,3,0,yes
4,21,1,3,7,25,4,14,4.142857,8,5,2,0,yes
4,18,7,2,5,26,8,22,6.8,3,3,1,0,yes
4,10,0,3,4,10,0,4,2.5,1,1,1,0,yes
4,15,2,4,5,15,0,7,3,8,3,1,0,yes
4,34,1,1,1,34,0,34,34,8,1,0,0,yes
4,1,0,1,1,1,0,1,1,0,0,0,0,no
4,47,0,1,2,47,0,27,23.5,12,4,0,0,yes
4,26,2,1,1,26,0,26,26,11,3,0,0,no
4,64,0,2,2,64,0,60,32,10,5,0,0,no
4,35,2,2,2,35,0,31,17.5,8,4,0,0,no
4,14,0,1,1,14,0,14,14,6,4,0,0,no
4,34,0,2,2,34,0,32,17,7,3,0,0,no
4,33,0,2,3,36,3,36,13,5,3,1,0,no
4,42,0,1,1,42,0,42,42,10,3,0,0,yes
4,36,1,2,2,36,0,34,18,9,4,0,0,yes
4,19,1,2,3,19,0,19,6.333333,4,2,0,0,no
4,35,4,2,2,35,0,35,17.5,11,3,0,0,no
4,34,1,2,2,34,0,34,17,9,2,0,0,no
4,7,2,1,1,7,0,7,7,5,5,0,0,no
4,14,1,1,1,14,0,14,14,9,3,0,0,no
4,17,1,2,2,17,0,9,8.5,4,3,0,0,no
4,29,2,3,3,29,0,29,9.666667,7,4,1,0,no
4,4,1,1,1,4,0,4,4,0,0,0,0,no
4,5,1,1,1,5,0,5,5,1,1,0,0,no
4,15,7,1,1,15,0,15,15,3,1,0,0,no
4,39,0,1,1,39,0,39,39,11,5,0,0,no
4,38,0,1,1,38,0,38,38,11,5,0,0,no
4,41,0,1,1,41,0,41,41,13,6,0,0,no
4,72,0,1,1,72,0,72,72,20,6,0,0,no
4,52,0,1,1,52,0,52,52,15,6,0,0,no
4,55,0,2,2,55,0,55,27.5,18,7,0,0,no
4,44,0,1,1,44,0,44,44,15,7,0,0,no
4,80,3,1,1,80,0,80,80,31,5,0,0,no
4,29,4,1,1,29,0,29,29,12,5,0,0,no
4,49,4,1,1,49,0,49,49,21,5,0,0,no
4,25,4,1,1,25,0,25,25,8,4,0,0,no
4,29,1,1,1,29,0,29,29,12,11,0,0,no
4,28,1,1,1,28,0,28,28,11,3,0,0,no
4,32,1,1,1,32,0,32,32,15,2,0,0,no
4,9,2,1,1,9,0,9,9,12,1,0,0,no
4,9,1,1,1,9,0,9,9,4,1,0,0,no
4,11,1,1,1,11,0,11,11,5,1,0,0,no
4,13,1,1,1,13,0,13,13,6,1,0,0,no
4,9,1,1,1,9,0,9,9,4,1,0,0,no
4,15,1,1,1,15,0,15,15,7,1,0,0,no
4,15,1,1,1,15,0,15,15,7,1,0,0,no
4,10,1,1,1,10,0,10,10,1,3,0,0,no
4,9,1,1,1,9,0,9,9,2,3,0,0,no
4,13,2,1,1,13,0,13,13,6,1,0,0,no
4,11,2,1,1,11,0,11,11,5,1,0,0,no
4,35,1,1,1,35,0,35,35,8,4,0,0,no
4,22,1,1,1,22,0,22,22,10,1,0,0,no
4,27,0,1,1,27,0,27,27,11,1,0,0,no
4,22,0,1,1,22,0,22,22,0,0,0,0,no
4,36,0,1,1,36,0,36,36,10,1,0,0,no
4,24,1,1,1,24,0,24,24,11,1,0,0,no
4,59,2,1,1,59,0,59,59,14,3,0,0,no
4,44,1,1,1,44,0,44,44,14,4,0,0,no
4,43,2,1,1,43,0,43,43,11,10,0,0,no
4,21,3,1,1,21,0,21,21,8,2,0,0,no
4,23,1,1,1,23,0,23,23,11,2,0,0,no
4,23,1,1,1,23,0,23,23,9,3,0,0,no
4,26,2,1,1,26,0,26,26,11,3,0,0,no
4,33,3,1,1,33,0,33,33,11,2,0,0,no
4,16,0,1,1,16,0,16,16,6,2,0,0,no
4,31,3,1,1,31,0,31,31,10,2,0,0,no
4,31,0,1,1,31,0,31,31,4,3,0,0,no
4,34,1,1,1,34,0,34,34,10,4,0,0,no
4,31,2,2,2,31,0,30,15.5,8,2,0,0,no
4,24,2,1,1,24,0,24,24,10,3,0,0,no
4,29,5,1,1,29,0,29,29,9,4,0,0,no
4,41,5,2,2,41,0,41,20.5,11,2,0,0,no
4,58,2,1,1,58,0,58,58,22,5,0,0,no
4,22,2,1,1,22,0,22,22,8,2,0,0,no
4,16,1,4,4,16,0,14,4,2,1,0,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
4,30,0,2,2,30,0,30,15,16,2,0,0,no
4,34,3,1,1,34,0,34,34,9,2,0,0,no
4,27,2,3,3,27,0,23,9,9,5,0,0,no
4,30,4,1,3,30,0,27,10,10,7,0,0,no
4,11,6,2,4,15,4,11,4.75,5,2,1,0,no
4,4,6,2,3,4,0,4,1.333333,1,1,0,0,no
4,7,4,2,4,23,16,20,9.75,1,2,2,0,no
4,1,7,1,1,1,0,1,1,0,0,0,0,no
4,46,3,1,3,47,1,47,16,11,5,1,0,no
4,22,1,1,1,22,0,22,22,10,4,0,0,no
4,9,0,1,1,9,0,9,9,1,1,0,0,no
4,35,2,1,2,35,0,25,17.5,9,3,0,0,no
4,8,2,1,1,8,0,8,8,3,2,0,0,no
4,1,7,1,1,1,0,1,1,0,0,0,0,no
4,25,7,1,1,25,0,25,25,7,3,0,0,no
4,41,2,2,5,41,0,21,8.2,18,18,0,0,no
4,6,1,1,4,6,2,4,2,2,1,1,0,no
4,11,0,1,4,11,2,9,3.25,3,1,1,0,no
4,12,0,1,4,12,3,7,3.75,2,1,1,0,no
4,22,2,1,4,22,4,17,6.5,5,3,1,0,no
4,10,1,1,2,10,0,6,5,3,2,1,0,no
4,10,1,1,1,10,0,10,10,3,2,0,0,no
4,25,1,1,2,25,0,15,12.5,8,3,1,0,no
4,3,0,1,1,3,0,3,3,1,1,1,0,no
4,4,0,1,1,4,0,4,4,1,1,1,0,no
4,36,1,1,3,36,0,30,12,15,2,1,0,no
4,3,0,1,1,3,0,3,3,1,1,1,0,no
4,10,1,1,2,10,0,6,5,3,2,1,0,no
4,10,1,1,2,10,0,6,5,3,2,1,0,no
4,10,1,1,2,10,0,6,5,3,2,1,0,no
4,10,1,1,2,10,0,6,5,3,2,1,0,no
4,10,1,1,2,10,0,6,5,3,2,1,0,no
4,10,1,1,2,10,0,6,5,3,2,1,0,no
4,10,1,1,1,10,0,10,10,3,2,0,0,no
4,10,1,1,1,10,0,10,10,3,2,0,0,no
4,18,1,2,6,18,0,8,3,8,1,1,0,no
4,20,1,2,2,20,0,18,10,9,1,0,0,no
4,10,1,1,2,10,0,6,5,3,2,1,0,no
4,10,1,1,1,10,0,10,10,3,2,0,0,no
